Date;Close
3/15/2019;1000
3/18/2019;1010.986895
3/19/2019;1012.933924
3/20/2019;1010.682724
3/21/2019;1012.001982
3/22/2019;1001.387069
3/25/2019;990.6152837
3/26/2019;993.3145164
3/27/2019;986.9202523
3/28/2019;988.4684164
3/29/2019;1000.580336
4/1/2019;1012.229965
4/2/2019;1012.978999
4/3/2019;1021.138002
4/4/2019;1022.388218
4/5/2019;1027.152544
4/8/2019;1029.525425
4/9/2019;1033.817282
4/10/2019;1036.120909
4/11/2019;1028.416983
4/12/2019;1029.860501
4/15/2019;1026.677103
4/16/2019;1033.941048
4/17/2019;1036.637599
4/18/2019;1032.520219
4/19/2019;1032.59543
4/22/2019;1029.402873
4/23/2019;1030.930661
4/24/2019;1025.390646
4/25/2019;1018.149262
4/26/2019;1019.357739
4/29/2019;1024.68927
4/30/2019;1021.095583
5/1/2019;1022.478757
5/2/2019;1021.573837
5/3/2019;1025.058733
5/6/2019;1006.61964
5/7/2019;1000.619259
5/8/2019;995.3222476
5/9/2019;974.1827817
5/10/2019;978.8527611
5/13/2019;962.925942
5/14/2019;961.9415705
5/15/2019;963.5190289
5/16/2019;959.1701093
5/17/2019;944.5504178
5/20/2019;942.3012595
5/21/2019;947.5071221
5/22/2019;946.7129491
5/23/2019;934.8351247
5/24/2019;936.269993
5/27/2019;938.6061974
5/28/2019;937.9190765
5/29/2019;935.188949
5/30/2019;944.1127217
5/31/2019;946.7523523
6/3/2019;957.1448322
6/4/2019;954.6486594
6/5/2019;953.4593804
6/6/2019;952.0754547
6/7/2019;956.6019524
6/10/2019;969.6819906
6/11/2019;978.8605948
6/12/2019;972.8209088
6/13/2019;969.4614789
6/14/2019;962.4548012
6/17/2019;959.1105522
6/18/2019;971.6019434
6/19/2019;985.4318662
6/20/2019;1000.344148
6/21/2019;999.5967624
6/24/2019;1000.327125
6/25/2019;992.5854223
6/26/2019;995.4929207
6/27/2019;1002.063879
6/28/2019;1001.557807
7/1/2019;1011.854674
7/2/2019;1009.857264
7/3/2019;1005.514347
7/4/2019;1010.662296
7/5/2019;1005.897223
7/8/2019;992.3647251
7/9/2019;989.0108835
7/10/2019;995.1043546
7/11/2019;1000.974203
7/12/2019;997.4459618
7/15/2019;1004.051738
7/16/2019;1006.251938
7/17/2019;1000.523268
7/18/2019;997.4591194
7/19/2019;1003.402364
7/22/2019;1000.270124
7/23/2019;1002.543659
7/24/2019;1002.137501
7/25/2019;1000.607699
7/26/2019;995.4163838
7/29/2019;992.1912121
7/30/2019;989.7143931
7/31/2019;983.9673984
8/1/2019;971.64848
8/2/2019;951.3527063
8/5/2019;922.4517748
8/6/2019;922.174197
8/7/2019;921.8762563
8/8/2019;933.5030664
8/9/2019;930.4576211
8/12/2019;925.3359105
8/13/2019;920.9441332
8/14/2019;917.1710664
8/15/2019;916.2470433
8/16/2019;922.7808955
8/19/2019;930.1019731
8/20/2019;931.7513392
8/21/2019;935.1424685
8/22/2019;927.2950399
8/23/2019;924.9696475
8/26/2019;913.4453607
